date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
14-04-2021 00:00,2,37.22666667,13.62,104.72605,0.0,69.38306667,184.2733333,27.93,83.52333333
14-04-2021 00:00,3,0.0,17.555,70.40626667,357.17,65.7759,163.75,28.42833333,79.61666667
14-04-2021 00:00,4,64.35166667,26.565,72.07481667,608.717,63.76843333,179.47,28.27333333,82.055
14-04-2021 00:00,5,27.945,12.795,84.31085,266.827,60.9768,206.5433333,28.35166667,80.97166667
14-04-2021 00:00,6,29.01166667,13.62,77.70208333,691.42,95.3233,217.8966667,28.81,78.95833333
14-04-2021 01:00,1,38.12,16.68166667,105.4131,638.131,156.3942,152.8333333,27.47,86.17333333
14-04-2021 01:00,2,36.70333333,13.20333333,106.2310167,0.0,67.3756,179.9066667,27.88833333,83.59333333
14-04-2021 01:00,3,0.0,16.8559322,72.73081356,305.7294915,67.33732203,156.7559322,28.38135593,80.45762712
14-04-2021 01:00,4,58.60833333,24.405,69.85008333,564.596,60.6004,163.3133333,28.06333333,83.09333333
14-04-2021 01:00,5,31.16333333,12.89833333,84.9979,430.896,62.82743333,242.35,28.33,81.42166667
14-04-2021 01:00,6,26.89827586,13.27931034,80.31377586,573.0,96.85810345,191.0793103,28.61206897,80.61551724
14-04-2021 02:00,1,41.65833333,17.98,105.7729833,648.063,160.5973333,156.7633333,27.33,87.28
14-04-2021 02:00,2,38.11551724,14.41551724,106.3066034,0.0,71.58089655,190.6275862,27.78793103,84.2362069
14-04-2021 02:00,3,0.0,18.29333333,70.96245,333.868,68.19113333,157.2,28.285,81.64833333
14-04-2021 02:00,4,53.34166667,22.355,69.2939,548.552,58.78113333,157.2,27.90666667,83.51166667
14-04-2021 02:00,5,32.91333333,12.77166667,88.49858333,962.258,64.11346667,418.7633333,28.26,82.61333333
14-04-2021 02:00,6,29.49,13.78,83.2312,569.753,103.4159,182.5266667,28.47833333,82.03333333
14-04-2021 03:00,1,41.56666667,17.17,98.37901667,631.446,151.2814333,156.3266667,27.38833333,87.00166667
14-04-2021 03:00,2,38.33018868,14.55849057,105.5205094,0.0,72.51026415,199.2188679,27.80566038,84.26981132
14-04-2021 03:00,3,0.0,18.61166667,71.58406667,345.137,67.8461,158.9466667,28.07666667,83.05
14-04-2021 03:00,4,62.07,25.24333333,70.99516667,618.267,65.17993333,164.1866667,27.92666667,83.765
14-04-2021 03:00,5,26.98833333,12.71166667,86.20841667,549.698,65.99546667,272.48,28.19,83.56333333
14-04-2021 03:00,6,33.965,15.55333333,82.77316667,581.595,105.4547333,180.3433333,28.17166667,83.60833333
14-04-2021 04:00,1,38.69333333,17.01,100.9636333,666.972,154.9827,157.2,27.295,87.95166667
14-04-2021 04:00,2,37.58666667,13.77666667,107.67055,0.0,68.75573333,214.84,27.67333333,84.465
14-04-2021 04:00,3,0.0,16.26833333,71.35505,363.855,68.75573333,162.8766667,28.07166667,82.99166667
14-04-2021 04:00,4,65.35833333,25.86333333,74.13596667,748.72,72.2688,169.4266667,27.90166667,84.76333333
14-04-2021 04:00,5,27.43666667,12.93833333,88.5313,581.022,64.99173333,287.3266667,28.02333333,84.04666667
14-04-2021 04:00,6,30.28333333,13.875,81.6608,657.613,102.3808,186.4566667,28.01666667,83.84333333
14-04-2021 05:00,1,44.62,17.95333333,100.8327667,712.812,159.2485667,163.75,27.095,89.83166667
14-04-2021 05:00,2,39.97833333,15.64333333,110.3533167,0.0,71.7983,271.6066667,27.63333333,84.505
14-04-2021 05:00,3,0.0,17.80666667,56.40353333,601.459,60.8827,208.29,28.16833333,82.62166667
14-04-2021 05:00,4,61.25,24.46833333,71.58406667,874.016,62.45103333,191.26,27.785,85.06333333
14-04-2021 05:00,5,27.34166667,12.815,86.47015,730.193,69.79083333,279.4666667,28.03833333,83.41666667
14-04-2021 05:00,6,34.18333333,14.66,82.54415,1038.276,107.5876667,246.7166667,28.02666667,83.78166667
14-04-2021 06:00,1,83.195,31.38166667,97.3648,1005.615,162.6048,220.9533333,27.13666667,89.81333333
14-04-2021 06:00,2,40.84166667,15.845,105.5439667,0.0,69.75946667,361.1233333,27.935,84.11333333
14-04-2021 06:00,3,0.0,23.36166667,62.97958333,1409.771,66.7169,380.3366667,28.29166667,82.67166667
14-04-2021 06:00,4,72.28,25.78666667,73.90695,1578.233,68.56753333,310.9066667,28.14666667,83.84
14-04-2021 06:00,5,27.62333333,13.17833333,92.39186667,1315.99,70.79456667,368.5466667,28.18833333,83.33833333
14-04-2021 06:00,6,35.99166667,15.48,85.84853333,1436.893,110.0342667,330.12,28.10666667,83.92666667
14-04-2021 07:00,1,64.44166667,25.92333333,74.92116667,887.195,115.4293333,210.4733333,28.56666667,82.30666667
14-04-2021 07:00,2,40.33166667,15.60333333,96.64503333,0.0,53.4488,386.45,28.99,79.21333333
14-04-2021 07:00,3,0.0,20.77666667,64.51726667,1736.19,61.8237,443.6533333,28.91833333,79.97833333
14-04-2021 07:00,4,57.86833333,25.07666667,78.74901667,1701.237,64.6467,366.3633333,26.965,87.35833333
14-04-2021 07:00,5,30.99833333,14.33166667,100.1784333,2292.0,76.34646667,541.03,28.22,83.61166667
14-04-2021 07:00,6,38.80333333,15.18833333,91.77025,2828.901,110.8498,618.7566667,28.49666667,82.52833333
14-04-2021 08:00,1,43.12666667,18.52833333,65.62963333,768.202,89.42636667,184.2733333,29.80833333,76.51166667
14-04-2021 08:00,2,38.73666667,14.41333333,61.11473333,0.0,28.7005,328.81,31.21333333,67.93
14-04-2021 08:00,3,0.0,21.99166667,49.53303333,1196.806,38.23596667,366.8,30.82,71.08833333
14-04-2021 08:00,4,61.88166667,26.96,100.0475667,1816.601,79.07536667,371.6033333,28.12666667,83.99
14-04-2021 08:00,5,29.60333333,13.82,114.7700667,2498.28,72.99023333,586.88,29.53833333,78.59
14-04-2021 08:00,6,44.54333333,17.27833333,92.22828333,2880.853,94.63323333,643.6466667,29.86666667,75.73333333
14-04-2021 09:00,1,47.40166667,20.885,42.53166667,737.069,54.42116667,196.9366667,31.39333333,68.24833333
14-04-2021 09:00,2,39.23333333,14.665,34.84325,0.0,7.277066667,364.18,32.50333333,60.81
14-04-2021 09:00,3,0.0,22.28166667,20.90595,677.668,9.535466667,305.23,31.665,64.64666667
14-04-2021 09:00,4,50.34166667,21.08166667,36.83896667,986.324,21.29796667,292.5666667,31.02833333,71.385
14-04-2021 09:00,5,38.50943396,16.66037736,48.88981132,1474.447925,15.55313208,497.3056604,31.98490566,67.0754717
14-04-2021 09:00,6,43.72333333,16.94333333,62.19438333,1884.215,53.76246667,493.87,31.60166667,65.30833333
14-04-2021 10:00,1,32.86333333,14.62666667,23.78501667,570.326,13.20536667,208.29,33.36833333,59.19833333
14-04-2021 10:00,2,39.5125,14.85714286,50.37198214,0.0,6.385357143,372.8821429,33.52321429,56.91071429
14-04-2021 10:00,3,0.0,25.00333333,33.86175,649.209,11.26063333,324.4433333,32.55166667,60.52833333
14-04-2021 10:00,4,39.58833333,17.29,31.27713333,681.488,2.572066667,268.1133333,32.94,62.72833333
14-04-2021 10:00,5,39.61333333,16.67666667,59.38075,1166.437,17.94173333,450.2033333,32.46166667,62.51833333
14-04-2021 10:00,6,41.18,15.765,57.77763333,1734.853,41.7804,487.7566667,32.275,60.48
14-04-2021 11:00,1,35.29,15.47166667,77.11318333,601.268,40.40026667,204.36,33.1,58.98166667
14-04-2021 11:00,2,39.10357143,14.43392857,46.76146429,0.0,5.242714286,415.4571429,34.30892857,53.54285714
14-04-2021 11:00,3,0.0,33.76333333,41.64831667,666.781,9.096333333,330.5566667,33.385,58.89166667
14-04-2021 11:00,4,52.29166667,19.29833333,50.41638333,679.005,3.042566667,274.2266667,33.56833333,60.195
14-04-2021 11:00,5,33.12666667,15.86833333,46.49038333,1140.27,1.3174,534.9166667,34.12833333,55.24666667
14-04-2021 11:00,6,50.425,18.90333333,76.19711667,2466.765,47.92826667,689.9333333,33.65,56.385
14-04-2021 12:00,1,39.05833333,17.01666667,93.53695,656.658,33.46823333,227.5033333,34.75333333,54.09333333
14-04-2021 12:00,2,41.43166667,15.80166667,67.7235,0.0,14.89916667,372.04,34.67666667,51.60166667
14-04-2021 12:00,3,0.0,29.22666667,31.50615,613.492,2.195666667,358.5033333,33.41666667,57.52666667
14-04-2021 12:00,4,43.45833333,19.31,62.06351667,683.016,0.0,293.44,34.32666667,56.44166667
14-04-2021 12:00,5,35.45833333,17.105,102.8939167,904.958,11.1979,437.1033333,34.04,54.34666667
14-04-2021 12:00,6,42.43333333,17.91333333,60.42768333,1526.281,15.3383,530.55,33.97166667,53.82666667
14-04-2021 13:00,1,46.34166667,20.21333333,108.7174833,699.633,18.3495,242.7866667,34.9,51.86666667
14-04-2021 13:00,2,44.81833333,18.66166667,38.18035,0.0,0.313666667,467.67,36.02333333,48.02
14-04-2021 13:00,3,0.0,31.34655172,52.42563793,516.8855172,9.215310345,335.6310345,34.19827586,55.08275862
14-04-2021 13:00,4,52.69833333,20.81,77.63665,870.769,2.9171,320.5133333,34.14333333,55.57833333
14-04-2021 13:00,5,38.02333333,16.87833333,109.5681167,1256.398,29.2651,473.3466667,33.67166667,53.285
14-04-2021 13:00,6,46.39666667,18.97666667,55.02943333,1133.585,8.029866667,497.3633333,34.77333333,51.16333333
14-04-2021 14:00,1,53.02333333,22.565,182.8861667,848.613,83.52943333,226.1933333,33.93,54.78166667
14-04-2021 14:00,2,47.885,20.87166667,100.60375,0.0,17.5026,451.5133333,34.56333333,51.69
14-04-2021 14:00,3,0.0,40.97833333,26.56593333,514.363,0.0,423.13,35.33333333,51.32666667
14-04-2021 14:00,4,51.83666667,20.00833333,78.19283333,762.854,3.042566667,308.2866667,34.31666667,53.93
14-04-2021 14:00,5,45.33833333,17.53666667,107.2452333,1164.336,23.49363333,466.36,34.38833333,50.49833333
14-04-2021 14:00,6,51.66,19.89333333,72.10753333,1383.222,17.15756667,557.1866667,34.72166667,50.255
14-04-2021 15:00,1,52.96491228,21.8245614,176.4633684,859.0978947,109.2220351,234.8807018,33.99122807,54.43684211
14-04-2021 15:00,2,47.12666667,19.975,138.3587833,0.0,49.74753333,401.2966667,33.715,54.18
14-04-2021 15:00,3,0.0,35.765,62.4234,748.338,8.594466667,426.6233333,34.25333333,53.92166667
14-04-2021 15:00,4,85.08833333,21.79,84.6053,942.585,21.42343333,332.3033333,33.71166667,55.16833333
14-04-2021 15:00,5,40.515,17.14833333,118.4997667,1252.769,32.49586667,478.5866667,34.42,51.72666667
14-04-2021 15:00,6,57.12,22.335,103.7118333,1328.023,54.35843333,504.35,34.22,52.26666667
14-04-2021 16:00,1,56.24745763,21.12372881,143.0993729,929.2311864,122.33,280.2067797,34.06610169,55.42372881
14-04-2021 16:00,2,48.18166667,20.34166667,113.5268333,0.0,40.14933333,461.12,33.89166667,54.94666667
14-04-2021 16:00,3,0.0,36.60666667,95.36908333,1154.213,35.4757,444.09,33.51333333,56.81333333
14-04-2021 16:00,4,62.48333333,20.85833333,87.84425,1411.299,36.7931,415.7066667,33.35666667,57.37833333
14-04-2021 16:00,5,48.24833333,19.19333333,134.4655,1420.467,44.66613333,488.1933333,33.60666667,55.69166667
14-04-2021 16:00,6,60.54333333,23.295,112.9052167,1429.826,69.9163,505.66,33.7,55.46333333
14-04-2021 17:00,1,49.99333333,18.14333333,128.7400833,1041.141,155.2336333,303.92,32.05166667,61.33
14-04-2021 17:00,2,45.495,17.59166667,129.2308333,0.0,60.19263333,472.4733333,31.8,62.65166667
14-04-2021 17:00,3,0.0,29.11333333,78.19283333,1426.197,43.81923333,494.3066667,32.39,60.41833333
14-04-2021 17:00,4,56.33833333,19.63833333,85.5868,1532.584,49.4966,437.1033333,31.96833333,63.01
14-04-2021 17:00,5,35.07833333,14.57,117.4201167,2025.173,56.61683333,588.19,31.98,59.54166667
14-04-2021 17:00,6,43.24,17.11666667,93.30793333,1639.735,85.38006667,536.2266667,32.05166667,59.295
14-04-2021 18:00,1,39.485,16.61333333,133.8438833,933.608,171.4502,285.58,30.07166667,70.91333333
14-04-2021 18:00,2,42.68666667,16.55833333,155.2078667,0.0,81.36513333,367.2366667,30.01333333,71.02
14-04-2021 18:00,3,0.0,22.17833333,83.59108333,1193.941,61.47866667,403.48,30.60833333,67.09333333
14-04-2021 18:00,4,42.6,17.56833333,90.55973333,1123.844,66.30913333,324.4433333,30.31833333,69.98666667
14-04-2021 18:00,5,34.085,13.26166667,132.4370667,2127.931,76.37783333,565.0466667,30.64166667,66.61666667
14-04-2021 18:00,6,30.925,13.17833333,107.4415333,1410.726,113.5159667,435.3566667,30.37166667,66.96333333
14-04-2021 19:00,1,28.43833333,12.615,136.4285,792.459,176.9707333,233.6166667,28.95666667,76.98333333
14-04-2021 19:00,2,42.42333333,16.71,151.9689167,0.0,83.5608,316.5833333,29.44166667,74.235
14-04-2021 19:00,3,0.0,18.025,87.5498,939.72,67.21876667,323.1333333,29.845,73.03833333
14-04-2021 19:00,4,40.35833333,17.55,95.7944,970.853,73.6803,269.4233333,29.43833333,75.38333333
14-04-2021 19:00,5,28.945,12.045,134.95625,1642.218,77.85206667,451.5133333,29.82166667,73.26166667
14-04-2021 19:00,6,29.615,12.53166667,114.73735,1756.818,125.4353,469.4166667,29.73666667,73.85833333
14-04-2021 20:00,1,27.12166667,11.8,122.9492333,759.225,173.2694667,210.0366667,28.57,79.98833333
14-04-2021 20:00,2,42.23666667,16.38333333,127.10425,0.0,76.5033,311.3433333,29.16666667,75.88833333
14-04-2021 20:00,3,0.0,20.11333333,77.3422,731.721,67.3756,277.72,29.32333333,75.09166667
14-04-2021 20:00,4,39.26666667,17.06166667,82.60958333,965.887,70.04176667,265.93,29.13833333,77.43166667
14-04-2021 20:00,5,28.34666667,11.21833333,116.11145,1068.836,70.22996667,351.08,29.38666667,76.26333333
14-04-2021 20:00,6,29.17166667,12.49333333,96.51416667,1159.943,112.7004333,338.8533333,29.35833333,75.71833333
14-04-2021 21:00,1,28.47333333,12.34,105.0532167,715.295,158.1193667,203.05,28.38666667,81.25833333
14-04-2021 21:00,2,40.35333333,15.33166667,118.6306333,0.0,74.2449,279.9033333,28.91833333,77.89166667
14-04-2021 21:00,3,0.0,18.73333333,65.7605,693.903,64.05073333,264.1833333,29.27666667,76.485
14-04-2021 21:00,4,45.09833333,19.68666667,78.78173333,953.854,70.82593333,252.83,28.98166667,79.75
14-04-2021 21:00,5,29.23,11.28666667,108.9137833,1097.677,67.4697,343.6566667,29.25166667,77.585
14-04-2021 21:00,6,25.795,11.91166667,94.6166,1099.587,110.0342667,315.2733333,29.19,77.26833333
14-04-2021 22:00,1,37.82666667,15.3,102.8612,679.578,155.3904667,187.7666667,28.21666667,83.325
14-04-2021 22:00,2,39.20166667,14.445,116.0787333,0.0,74.68403333,255.0133333,28.845,79.27333333
14-04-2021 22:00,3,0.0,16.53833333,63.53576667,575.865,62.6706,235.8,29.17333333,78.00333333
14-04-2021 22:00,4,42.24166667,18.13333333,71.71493333,854.534,60.9768,233.6166667,28.84166667,80.50833333
14-04-2021 22:00,5,26.82166667,10.63166667,102.4031667,805.065,61.13363333,289.51,29.165,78.29
14-04-2021 22:00,6,28.38333333,12.73166667,89.93811667,850.141,106.6153,261.1266667,29.145,78.87833333
14-04-2021 23:00,1,50.59666667,20.645,112.7416333,802.582,178.5077,201.74,27.30166667,89.11
14-04-2021 23:00,2,42.21132075,16.99622642,101.8167358,0.0,63.20679245,227.3962264,28.21320755,80.99245283
14-04-2021 23:00,3,0.0,28.525,63.63391667,438.918,49.74753333,180.78,27.06333333,84.29
14-04-2021 23:00,4,46.155,19.28333333,71.02788333,677.095,49.27703333,192.1333333,28.20333333,82.28666667
14-04-2021 23:00,5,23.19833333,10.77666667,105.4785333,564.405,56.99323333,243.66,28.51333333,81.35833333
14-04-2021 23:00,6,29.25166667,13.98833333,93.96226667,666.399,98.55406667,204.36,27.82666667,84.31333333
15-04-2021 00:00,1,34.605,15.44,106.8199167,711.475,122.3927333,124.45,25.44,90.60833333
15-04-2021 00:00,2,36.025,13.42333333,145.55645,0.0,69.57126667,147.1566667,25.265,91.785
15-04-2021 00:00,3,0.0,18.07,121.4442667,434.716,93.78633333,119.21,23.99666667,98.36333333
15-04-2021 00:00,4,56.81,25.81166667,72.07481667,119.375,59.25163333,127.5066667,24.62,92.815
15-04-2021 00:00,5,18.715,9.656666667,165.4809,547.597,70.44953333,147.5933333,24.28166667,94.78
15-04-2021 00:00,6,18.585,11.17,149.3188667,688.173,140.8363333,113.5333333,24.13,95.80666667
15-04-2021 01:00,1,36.23,16.48166667,146.6361,751.203,188.9528,105.2366667,24.95833333,91.65333333
15-04-2021 01:00,2,33.87833333,11.68166667,136.4612167,0.0,68.1284,134.93,24.50166667,92.75166667
15-04-2021 01:00,3,0.0,28.48166667,119.7102833,517.228,100.7497333,137.1133333,24.43666667,99.225
15-04-2021 01:00,4,57.08166667,26.72166667,69.85008333,755.596,82.83936667,157.6366667,25.14166667,91.84666667
15-04-2021 01:00,5,26.37333333,11.34166667,145.8181833,816.525,77.50703333,208.7266667,24.915,93.29833333
15-04-2021 01:00,6,20.48275862,12.02931034,124.3458966,807.5348276,130.3447241,140.0344828,24.57241379,94.84827586
15-04-2021 02:00,1,35.95333333,16.01833333,143.39715,782.336,205.7339667,123.14,24.885,94.455
15-04-2021 02:00,2,31.15344828,9.324137931,163.1997586,0.0,83.52186207,138.2275862,24.13793103,91.86724138
15-04-2021 02:00,3,0.0,16.98,104.8896333,455.153,85.3487,117.4633333,24.08666667,96.92333333
15-04-2021 02:00,4,61.17333333,28.38333333,69.2939,772.977,67.752,162.0033333,25.17833333,92.22833333
15-04-2021 02:00,5,22.24166667,11.14833333,124.8795167,1103.216,63.73706667,318.33,24.81166667,92.44833333
15-04-2021 02:00,6,16.24,10.05,112.5453333,738.597,108.6227667,121.83,24.68166667,92.09666667
15-04-2021 03:00,1,37.625,16.88833333,124.5850667,845.366,187.4158333,136.24,25.02,94.645
15-04-2021 03:00,2,31.80666667,9.655,162.9617167,0.0,87.16796667,130.5633333,24.37333333,91.26666667
15-04-2021 03:00,3,0.0,10.53833333,99.16421667,550.08,85.28596667,138.86,25.21166667,92.31166667
15-04-2021 03:00,4,52.94666667,24.57833333,70.99516667,801.818,69.00666667,161.13,25.21,91.38
15-04-2021 03:00,5,17.18833333,9.321666667,132.1426167,991.29,64.2703,250.21,25.015,90.10333333
15-04-2021 03:00,6,18.86,10.93833333,107.8014167,1001.795,116.2448667,179.0333333,24.9,92.46666667
15-04-2021 04:00,1,46.74166667,20.06,120.7899333,821.109,183.2127,134.0566667,25.06,94.38166667
15-04-2021 04:00,2,34.79833333,11.88666667,150.7584,0.0,89.4891,168.1166667,24.55666667,91.665
15-04-2021 04:00,3,0.0,13.60666667,96.64503333,750.248,92.81396667,173.3566667,25.68,90.375
15-04-2021 04:00,4,49.47,22.58833333,74.13596667,885.858,81.42786667,143.6633333,25.25166667,90.395
15-04-2021 04:00,5,21.99166667,10.84833333,132.5352167,764.191,78.4794,188.64,25.235,90.33333333
15-04-2021 04:00,6,20.69,11.53333333,114.9663667,1568.683,140.1776333,274.2266667,25.02666667,91.86
15-04-2021 05:00,1,64.665,26.02166667,119.743,1036.175,188.0745333,173.3566667,25.39,93.16
15-04-2021 05:00,2,40.38166667,15.91166667,151.64175,0.0,103.7609333,303.92,25.38,88.02
15-04-2021 05:00,3,0.0,20.94666667,113.55955,1303.384,113.7355333,254.5766667,25.62333333,91.17166667
15-04-2021 05:00,4,74.905,32.075,71.58406667,1036.557,95.57423333,160.6933333,25.29666667,92.34833333
15-04-2021 05:00,5,23.97333333,11.375,142.41565,968.943,92.6885,221.39,25.41833333,90.54833333
15-04-2021 05:00,6,37.06166667,15.58166667,115.6534167,2362.861,158.2762,448.02,25.58833333,91.97666667
15-04-2021 06:00,1,67.62833333,28.08666667,111.3348167,1337.764,169.5682,245.8433333,26.115,90.34166667
15-04-2021 06:00,2,47.85666667,21.47,153.8337667,0.0,104.2314333,497.8,26.47333333,85.26
15-04-2021 06:00,3,0.0,33.14,115.2935333,2208.724,118.2209667,447.5833333,26.815,88.0
15-04-2021 06:00,4,86.70833333,37.575,73.90695,1817.556,91.1829,316.1466667,26.27,89.56833333
15-04-2021 06:00,5,32.495,14.76833333,140.7143833,2314.92,96.01336667,461.5566667,26.24833333,88.61333333
15-04-2021 06:00,6,52.14333333,18.99833333,117.9435833,4712.734,158.8408,330.12,26.37666667,89.49166667
15-04-2021 07:00,1,65.45869565,27.5326087,108.2210435,1327.865217,136.5677391,237.5086957,27.4673913,82.6
15-04-2021 07:00,2,56.49,27.274,153.38882,0.0,100.00948,629.848,28.414,79.342
15-04-2021 07:00,3,0.0,40.41052632,117.5733684,3047.756842,97.93003509,650.8631579,28.84035088,80.95087719
15-04-2021 07:00,4,80.93043478,34.09565217,78.74901667,1896.63,86.89930435,375.3434783,27.69565217,84.3
15-04-2021 07:00,5,40.13695652,17.97391304,156.570587,3507.507391,93.97726087,669.2391304,27.73043478,82.73695652
15-04-2021 07:00,6,74.8375,26.26041667,144.4031875,7089.4425,174.437875,618.7566667,27.77916667,84.28958333
16-04-2021 01:00,1,35.06333333,15.37666667,123.5054167,572.236,168.7526667,133.62,27.27666667,91.26833333
16-04-2021 01:00,2,45.0,20.4,117.78,0.0,72.457,209.6,28.0,83.85
16-04-2021 01:00,3,0.0,16.74,82.6423,291.657,72.2688,180.3433333,28.49,80.63666667
16-04-2021 01:00,4,41.93833333,18.84166667,122.4257667,463.557,58.87523333,148.9033333,28.14333333,82.60166667
16-04-2021 01:00,5,26.69666667,12.82666667,94.94376667,215.639,70.1045,233.18,28.22333333,82.88666667
16-04-2021 01:00,6,33.80689655,16.74655172,96.11931034,614.6906897,104.2238621,186.1103448,28.27241379,83.19310345
16-04-2021 02:00,1,57.87333333,25.32666667,114.9009333,695.049,178.6959,160.6933333,27.39666667,90.82333333
16-04-2021 02:00,2,42.35333333,17.89666667,114.6719167,0.0,73.33526667,212.6566667,27.98,83.89333333
16-04-2021 02:00,3,0.0,16.25,75.1829,284.59,70.98276667,167.68,28.34,81.65333333
16-04-2021 02:00,4,44.94333333,19.95833333,119.1541,489.342,60.44356667,155.4533333,28.16,83.34333333
16-04-2021 02:00,5,25.445,12.20833333,93.47151667,605.088,70.07313333,348.0233333,28.32,83.14
16-04-2021 02:00,6,29.74833333,14.73666667,93.34065,578.921,104.4823667,175.1033333,28.335,83.36333333
16-04-2021 03:00,1,44.94333333,18.53333333,116.5694833,716.441,187.3217333,145.8466667,27.465,90.36833333
16-04-2021 03:00,2,38.17833333,14.52333333,107.1798,0.0,70.73183333,214.84,27.81666667,83.98333333
16-04-2021 03:00,3,0.0,14.87,72.14025,321.262,71.7983,180.3433333,28.11,82.19166667
16-04-2021 03:00,4,44.575,20.26666667,106.0674333,539.575,58.84386667,173.3566667,28.20166667,83.565
16-04-2021 03:00,5,28.295,13.55,75.54278333,490.488,70.1045,337.98,28.17833333,83.58333333
16-04-2021 03:00,6,31.09333333,15.57333333,75.31376667,569.562,97.07983333,183.8366667,28.3,83.02
16-04-2021 04:00,1,66.65,28.2375,97.2911875,700.4925,121.036125,139.1875,26.73125,89.1875
16-04-2021 04:00,2,37.80555556,14.30555556,102.9484444,0.0,69.73855556,216.8777778,27.83888889,83.23888889
16-04-2021 04:00,3,0.0,13.99411765,70.668,351.8894118,72.62305882,183.4,28.11764706,82.07058824
16-04-2021 04:00,4,44.65,20.38571429,91.70014286,812.8414286,58.61085714,205.8571429,28.28571429,82.62857143
16-04-2021 04:00,5,29.26,13.95333333,68.705,983.268,68.5048,480.3333333,28.18666667,83.12
16-04-2021 04:00,6,25.66842105,13.13157895,67.05194737,597.7294737,92.31705263,186.1578947,28.31578947,81.69473684
19-04-2021 07:00,1,104.02,39.26,82.446,1207.884,109.5324,267.24,29.12,77.98
19-04-2021 07:00,2,55.52666667,27.98333333,88.79303333,0.0,53.57426667,511.7733333,29.92666667,72.85
19-04-2021 07:00,3,0.0,34.96,90.85418333,2114.752,63.01563333,489.94,29.32166667,75.75166667
19-04-2021 07:00,4,97.31833333,38.015,79.27248333,1511.001,81.23966667,316.5833333,28.73166667,79.34666667
19-04-2021 07:00,5,40.75166667,19.07333333,112.3163167,2138.627,66.96783333,489.94,28.435,77.02
19-04-2021 07:00,6,47.88333333,21.78,105.4785333,2596.836,102.3494333,539.2833333,28.48833333,77.25833333
19-04-2021 08:00,1,64.37666667,26.32166667,71.15875,922.721,78.16573333,221.8266667,30.16166667,72.49666667
19-04-2021 08:00,2,44.1,18.67,60.13323333,0.0,16.8439,356.7566667,31.36666667,65.29833333
19-04-2021 08:00,3,0.0,26.84166667,70.89701667,1337.573,34.97383333,392.1266667,30.90166667,69.24333333
19-04-2021 08:00,4,72.7,28.27333333,66.21853333,1207.884,38.23596667,303.92,30.73333333,68.99666667
19-04-2021 08:00,5,42.45333333,20.06,97.39751667,1749.751,49.4966,463.74,30.27166667,69.56666667
19-04-2021 08:00,6,38.46166667,17.46166667,91.37765,1726.64,78.6676,399.55,29.58833333,71.325
19-04-2021 09:00,1,62.22,25.69,89.97083333,729.047,74.65266667,199.5566667,30.83833333,69.41
19-04-2021 09:00,2,42.32333333,17.53666667,52.11765,0.0,3.356233333,343.6566667,32.19166667,61.73
19-04-2021 09:00,3,0.0,24.945,65.26975,722.553,27.06943333,293.8766667,31.61833333,66.235
19-04-2021 09:00,4,84.49,29.42666667,98.86976667,1227.748,22.52126667,330.9933333,31.325,66.38833333
19-04-2021 09:00,5,46.41833333,21.38,79.76323333,1781.266,27.03806667,536.6633333,30.66833333,67.31
19-04-2021 09:00,6,44.195,19.75333333,96.54688333,1407.861,72.01786667,348.8966667,30.38666667,68.72333333
19-04-2021 10:00,1,65.595,27.63666667,135.9050333,831.805,64.70943333,199.5566667,31.95166667,65.55833333
19-04-2021 10:00,2,44.13833333,18.68166667,85.55408333,0.0,12.01343333,336.2333333,33.32833333,57.54166667
19-04-2021 10:00,3,0.0,30.04666667,80.77745,643.861,31.053,265.4933333,31.83333333,65.43666667
19-04-2021 10:00,4,63.015,26.31333333,95.49995,1023.76,20.3256,313.09,32.29666667,62.4
19-04-2021 10:00,5,45.58666667,20.75666667,103.4501,1774.008,39.17696667,532.7333333,32.37,61.2
19-04-2021 10:00,6,47.5,20.42833333,106.1983,1457.139,67.81473333,352.39,30.995,65.745
19-04-2021 11:00,1,60.95666667,25.91333333,135.7087333,711.284,40.11796667,200.43,33.36666667,60.06833333
19-04-2021 11:00,2,44.81333333,19.175,95.56538333,0.0,9.441366667,339.29,33.73166667,55.23833333
19-04-2021 11:00,3,0.0,32.14333333,77.44035,669.264,22.17623333,300.4266667,33.09833333,61.56666667
19-04-2021 11:00,4,78.59833333,25.46333333,77.60393333,945.259,8.469,322.26,33.55166667,57.78833333
19-04-2021 11:00,5,46.825,21.55333333,97.07035,1862.25,28.1359,590.81,32.94333333,58.28833333
19-04-2021 11:00,6,51.18333333,21.81833333,107.7687,1838.566,57.84013333,442.78,32.06,60.75833333
19-04-2021 12:00,1,55.4,23.495,156.2220833,684.162,66.18366667,205.67,32.355,62.77
19-04-2021 12:00,2,44.41166667,18.84833333,109.3718167,0.0,16.71843333,331.43,33.77,53.46666667
19-04-2021 12:00,3,0.0,28.42666667,69.03216667,539.384,3.889466667,300.4266667,33.41166667,58.11
19-04-2021 12:00,4,54.03333333,23.68666667,81.39906667,853.579,3.983566667,323.57,33.91,56.14166667
19-04-2021 12:00,5,43.55833333,20.615,121.4769833,1199.671,34.50333333,451.5133333,32.395,60.29666667
19-04-2021 12:00,6,52.115,22.45666667,113.5268333,1994.04,68.44206667,505.2233333,32.20666667,60.68333333
